Fishtype,lightness,length
1.0,3.5640271140583706,-1.6626579907204266
0.0,-2.5270168436084566,-0.2977804556209058
1.0,1.5818539754182628,-4.25866994476581
1.0,4.375519074943576,-4.095833250199462
1.0,3.7225131017826008,-2.2575988728858585
1.0,2.473766756707251,-4.69975984861137
1.0,1.6720119195270053,-3.2093110310816515
1.0,2.609408408322968,-4.154660724678288
1.0,2.829273600379826,-3.4445077352313236
0.0,0.16800595848674882,1.2960604240173184
1.0,3.4063794517332293,-3.228906009931672
1.0,1.881646879826785,-3.6285972369971335
0.0,0.7923729972497555,0.9022790427347783
0.0,-1.9568086005615233,1.657340790891794
1.0,3.8608762008688577,-1.2625129526248564
1.0,2.732153587695256,-2.3713811395157744
0.0,-2.2903119482457313,0.5285364095595189
1.0,1.746418535798336,-2.702846970239997
0.0,-0.6675852665226113,1.762910293859747
0.0,-0.5774500148625192,1.1375119209178417
1.0,1.307287287089913,-3.052964334710708
0.0,-0.6793030575329874,0.9308386463471537
1.0,3.0472445107271926,-2.77203607464905
0.0,-0.9628458567643713,2.3333741550509526
1.0,3.962546656918015,-2.903413785935295
1.0,3.629308799976405,-1.7629656622198469
1.0,3.53123595477161,-2.7803293033856624
1.0,3.258653111339151,-4.360559625502912
0.0,0.5253732701135494,3.472791565817569
1.0,3.329836663509557,-3.5219335094711806
1.0,3.0819061731715,-4.285482895453736
1.0,4.098844215646048,-3.819250844257011
1.0,4.5835480006842095,-2.998206053798338
1.0,3.92918448702932,-2.509098185631752
1.0,2.3933417261428147,-2.782436233804103
0.0,0.977065081096919,1.0085672022929808
1.0,2.98594466920207,-1.2479596025739246
1.0,5.109925471260329,-2.942890689748464
1.0,4.627586848650028,-4.193605940767165
0.0,-0.6421641457670157,1.913853787943311
0.0,-4.407504395804281,0.1270127044942282
1.0,2.4132657341576085,-5.207887349186898
1.0,3.246690535057948,-4.652289436939526
0.0,-0.3203972960435889,-0.5783350832841325
1.0,4.854976914695265,-1.0158842902954
1.0,4.096581417285878,-3.542358693570269
1.0,3.6307295317611255,-2.5644638345973942
0.0,-1.8366527697502302,0.18320824066679864
0.0,-0.8500879027157735,0.1253123016913228
0.0,-2.1861943078961064,1.329876632931294
1.0,2.139619856801447,-4.545493189093276
0.0,-1.7305938927035625,1.7669480623046203
1.0,3.890235094922712,-3.492707642242206
0.0,0.41986188261583424,3.484425860910202
1.0,2.5467448308037866,-3.197095485258003
0.0,0.39312680265320754,3.2867296325548834
0.0,-2.008849828504048,2.0936022869188795
0.0,1.250502904380911,4.212337025161238
0.0,-1.8823599621362481,1.0948335049222067
1.0,1.8115345139339274,-2.838017805354036
1.0,3.283756317710958,-2.7909987745473885
1.0,2.654964558491581,-2.1411172257498445
1.0,2.8276708629266953,-4.873852743135573
1.0,4.244294435898586,-4.410176242732585
1.0,2.574560858083026,-0.8479894884209642
1.0,1.1478542004257097,-4.914999752334481
0.0,-1.3337738746741985,-1.9170113101194097
1.0,2.6169025436019893,-1.7454963432026331
1.0,4.415422387538348,-1.8224176864074324
1.0,4.440577521817429,-2.1168838715460736
1.0,4.188113257520364,-1.7860480359910154
0.0,1.1115355769325324,2.2132522331650732
0.0,-1.8881184248830067,-0.06142230999209275
1.0,2.7875616379683437,-2.908515032520869
0.0,-1.7998800330252722,-0.4491706912853417
1.0,2.3775728717304023,-3.0455020223992317
0.0,-2.2228270599519244,0.28112481653996957
0.0,-0.6533518500194755,1.2726842930005935
0.0,0.6130847890834796,2.140462165531021
0.0,-0.5995125177104718,1.0064319814352456
0.0,-1.8912805180373709,1.630474634976272
1.0,4.029983195104659,-3.264320958675995
0.0,-2.62555510976194,0.7056267624665894
1.0,3.224027702244463,-3.5847176709404365
0.0,-1.938098939966104,2.491607242727015
1.0,5.006253608942563,-5.371944065347259
1.0,2.6289492339822007,-2.3648751685383766
1.0,3.3937158597154204,-3.5789360695871375
0.0,0.17529050603957375,3.8649160148979558
0.0,1.0552767142793074,3.5730652905580325
1.0,5.428122357765931,-2.0386223171333886
0.0,-2.1154753391077232,0.2742925886889054
1.0,2.320041994833943,-3.0355598801851422
1.0,2.408036912039434,-0.5794040088337615
0.0,-1.4800898442558963,-0.881983987593876
0.0,-3.2501252067407274,2.9220070417924617
1.0,2.639462467973957,-3.9364245181397637
1.0,1.3197696661590275,-1.941828683409725
0.0,-3.912965434521073,0.12414382452458939
0.0,-0.590424724151898,3.2711831663396467
0.0,0.8600731278748759,1.013606106951303
0.0,-1.8808550118326819,-1.1053758575794523
0.0,0.48495734604108565,0.4012780619312857
0.0,-0.20381512612656583,3.7417458999416455
1.0,3.399912401268777,-2.3769374397497054
0.0,0.19028360668794053,0.08278005606464545
0.0,-5.074468570076882,-0.9169165052070094
1.0,0.1617220001002715,-3.5499213106229894
0.0,-0.2276482302643138,1.7758337467733847
1.0,2.5864239437327883,-4.162923016852595
0.0,-1.302210544433285,0.35609369821607817
0.0,-2.917280528541563,1.5750032103918692
1.0,3.180238318855021,-2.405773308878992
1.0,3.298370426985895,-2.4575807491520654
1.0,3.0839498624775135,-2.94271195127051
1.0,3.2413311190847613,-1.6205682796289433
1.0,3.019270663504724,-3.1105941993048734
1.0,2.476130509571371,-4.125903665107302
0.0,-3.8943272068987627,-0.2940975951893754
1.0,3.163135493757269,-1.8635445288647625
1.0,4.2571193424550255,-2.4830162183261177
1.0,3.6241705738497476,-1.6394730571734162
1.0,2.84115835660956,-2.2253746816188955
1.0,3.9937258512205367,-1.8727962106759228
1.0,3.3571449933065702,-2.2387409061035837
0.0,-0.9351681839166694,1.1914083760119432
1.0,4.581883405723316,-1.8883727143967104
1.0,3.0493161443109864,-2.767253229607694
1.0,2.5058010610966885,-2.1630602081375554
1.0,3.7110894234519294,-0.8321716729444097
1.0,3.2619684747320736,-2.2910734601898235
0.0,0.6524761383253466,3.3684943269756378
1.0,3.3378110407650285,-3.3299171180430838
1.0,3.0469323171537273,-3.7562536086616367
1.0,4.542056223608584,-2.287328450150639
0.0,-0.2501873097063718,0.3308107705946899
1.0,4.291498082029382,-3.4563540085608544
1.0,3.7568718480269463,-0.9281111173306926
1.0,2.194752691020387,-1.9806103146050973
1.0,3.8409672504852965,-2.4453718635127766
1.0,3.3744446218191313,-4.088089340823947
1.0,1.911286998987768,-3.130400050452964
0.0,-1.331773742808951,1.5509766615936649
0.0,-1.424812649716209,-2.09228102707554
1.0,2.7320572917886814,-2.7832214526911194
1.0,3.8689877272676476,-3.4665992467459024
1.0,3.2068118648777086,-1.9712805593876424
0.0,-0.016442886594637995,2.815864036472474
0.0,-3.206324843703337,2.532912622238567
0.0,-1.0446708691492028,-0.982619055634963
1.0,3.648838633505299,-2.1275054990646454
1.0,3.923798111014584,-1.9778947188928284
0.0,-1.8154531195590395,0.44070284622056854
1.0,2.0607895709479944,-3.005797940651851
1.0,2.715217900978776,-2.473923487224485
1.0,3.458390406853348,-0.054430907231534764
0.0,-1.5168285420655856,2.4865897677706643
1.0,2.7280098568964206,-3.080704340193066
1.0,3.4081478604125492,-1.9330163130069984
1.0,3.3919395113965476,-3.2638469286165956
1.0,3.6766788023050183,-3.639137495334936
0.0,-0.8423078734101551,2.281626414712528
1.0,3.999377248658664,-2.349497814229996
1.0,4.174936295507952,-2.777354406331708
1.0,3.2448130479095023,-3.9387208362460338
1.0,3.0225345772514287,-3.1928971262557573
1.0,3.5637158363766144,-4.299499486658558
0.0,-1.7114596994031777,-0.3345943611930755
1.0,2.8101002347733117,-1.7268448932686065
1.0,2.437664786893974,-2.2407139356207084
1.0,2.643795601673103,-3.5701325088849267
1.0,2.4810278114539694,-3.1910367085689764
1.0,2.4370287409623557,-3.3605316715206763
0.0,1.0082862151180358,1.3645433877429773
0.0,-0.8097810710877602,2.2638976432610938
1.0,1.5385251158395314,-2.529812259914009
1.0,4.230413239234465,-3.682860603953386
1.0,2.603708756823721,-2.4369521049426233
1.0,3.5610365494804004,-3.130128216575809
0.0,-0.26470044456214414,-0.18424883443073825
1.0,3.2288231483841465,-1.7446323443423364
1.0,2.887148408843516,-2.4333208245814175
0.0,-1.3891985546559242,1.2993054940452353
1.0,3.9813605232675626,-2.6026370099966036
1.0,3.714402722803763,-3.27043773416597
1.0,3.996724954895189,-3.3091997967011073
0.0,-2.7822967060650896,0.3341053995239528
1.0,2.353732391570264,-3.0291237968747984
1.0,2.5776180578448047,-3.578954464061541
0.0,-2.1514251793866195,-0.39603255360955925
1.0,2.0522512299716755,-1.3209366422022666
0.0,1.6224301709256506,2.1037109016037085
1.0,1.9369217898905569,-2.7968933719601963
1.0,1.3312753540120705,-3.320421155383482
0.0,0.7377428938592985,3.344906219046963
1.0,2.276892678739521,-2.789949303370364
1.0,3.8828370145275652,-2.5229802507348067
1.0,2.0970885895253883,-5.0898758494637555
0.0,-0.56356973171423,0.23811175326623824
0.0,-2.9176950160850517,1.1443521965319814
0.0,-0.8914313143009487,-0.0410811218390279
1.0,1.229785724604827,-2.137609715254749
1.0,3.5787889463391993,-3.3825112712071315
0.0,0.0956996031025954,-0.8677011793017537
0.0,-1.1860004813883698,1.8444248074963419
1.0,2.573326242389348,-2.913502210758947
0.0,-3.652651382224927,-0.3261318403385478
0.0,-1.7633404014503955,2.6576523402504764
1.0,1.0062252967701548,-1.2147592754500858
1.0,1.8448370115871124,-4.2066119744313415
0.0,0.2615393395198511,3.050642688123448
1.0,5.3139629399574115,-3.306450934230604
1.0,2.5217795307038675,-2.0728558067404768
1.0,1.8581382724625968,-2.6612543890211593
1.0,1.9795156573335377,-2.7863714366910486
0.0,-0.4207993660443219,2.0322389948863044
1.0,4.319684835042095,-2.675436564477502
1.0,0.7715799596330037,-3.0345408293611387
1.0,3.369516995054889,-2.2383048134418355
1.0,3.0879361966550283,-3.4438849898246313
0.0,-1.3317909471688574,0.8890318545134761
0.0,0.15069404072958292,4.139800973341872
0.0,-1.3209300946632712,0.38853482186183763
1.0,2.1213512562640213,-3.1171820545535844
1.0,3.1023825745961298,-2.9695890494178
0.0,0.8846138085597399,1.57540484421148
0.0,2.545653678534527,5.054389966552013
1.0,3.5858359426025608,-3.67281400015935
1.0,3.4158546302438584,-2.7729906380746856
1.0,1.4361641139600083,-3.3817394990941585
1.0,1.8686264124747325,-3.4016780236166015
1.0,2.376029126732557,-2.8468728689470293
0.0,-2.1925175389110603,-0.17314488851235832
1.0,4.184491568135996,-2.453133520642993
1.0,2.258044143787142,-4.432662745884631
1.0,3.567614100753373,-2.8616090260920592
1.0,4.663234269217256,-1.4440323777942496
1.0,2.8302393572508335,-2.773924382210791
0.0,-3.0621828477258077,-0.3904499548092606
0.0,-1.9586631846110354,-1.4048251802174123
0.0,-3.0059654087962757,0.014281414806938786
0.0,-1.4463819656997305,-1.1139554498507716
1.0,3.971001384149168,-3.3842985764971956
0.0,-2.0765031966382086,1.7689485810980825
0.0,-1.7647429400995338,3.0944168526237643
0.0,-0.3448586679787682,2.3334270705680584
0.0,-1.3249659786610648,-0.7709947256937211
0.0,0.2776457406117945,1.944617133358312
1.0,2.8934126808985807,-2.938799694782245
1.0,2.971125520038875,-3.7965149907142655
1.0,4.0172869790014305,-1.9314457103035634
0.0,0.8452639678199547,3.2524487787750167
1.0,2.490725728425894,-4.829886174942955
0.0,-1.1609219166409726,1.3876117542059987
1.0,2.93364779804227,-3.928929488482938
0.0,-1.3487295329797673,0.3960451647812071
1.0,3.6351524590678004,-1.9705722700151438
1.0,4.217684927243706,-4.524481185313659
1.0,3.921532051710403,-4.515147058276711
1.0,2.959533695690679,-1.968869441696323
1.0,2.331869260043743,-1.715397599801679
0.0,-0.437789092813885,2.081776165590218
1.0,3.966895748293488,-1.6846256750754782
0.0,-0.9172416250298175,1.1848923921750605
1.0,3.3191225961277446,-0.8681386770239428
1.0,5.12603850718105,-3.141452613963504
0.0,-0.3542996421774549,0.37202276231687625
0.0,-0.027333605051025556,3.9259024723599305
0.0,0.057935348764143635,2.2337036663705088
1.0,1.7881740864109785,-3.056023301072913
1.0,2.99732019485662,-5.035477177176647
1.0,3.186781541909135,-2.916780081906614
0.0,-1.4315212403103044,1.9305027596280948
1.0,1.0090657085669927,-2.375465738199362
1.0,2.597212806180716,-2.3046480175888537
1.0,3.7852416696326054,-3.102129108669057
1.0,3.0523645491985465,-3.405829176701794
1.0,3.7826815581858853,-3.248471217716415
0.0,1.4704139683735908,2.318235916928284
1.0,4.250159543961784,-2.1721694954404973
1.0,1.247260681186372,-2.716118130654814
0.0,1.4597147456208575,1.1671114416276163
0.0,-2.0928908154140693,1.0818717745266448
1.0,2.58136221892633,-3.9700752597985147
1.0,3.5706769090106647,-2.04816451786457
1.0,3.383898075703716,-4.494044223557795
1.0,1.7448960327486231,-2.259786637102595
1.0,2.721630728728697,-3.396493016379168
1.0,2.4640700350017752,-3.079756887987085
1.0,3.579634346157769,-0.6294256457197198
1.0,2.2663951624720298,-3.595688980996864
0.0,-0.7223760156658349,0.7168292979437674
1.0,5.341767491517562,-2.63811860952131
1.0,3.5522013725262567,-3.228787018173663
1.0,3.00065175843114,-3.7071126889334125
0.0,-2.4802467221607363,-0.3339072792625315
0.0,-1.631980336889829,2.0506475474155192
1.0,3.7710917294523805,-3.8802716173389844
1.0,4.22897413952782,-3.757970583952665
1.0,5.9253552100241365,-1.402811542009341
1.0,1.3747810085101153,-3.233730662714538
1.0,2.7134326108141122,-4.0219686741401155
1.0,2.1442465651758815,-3.122356874337779
0.0,-0.585756390071967,1.059329050891916
1.0,2.386223838860819,-2.7719048824247716
0.0,1.464694947999222,2.3983468205777427
0.0,-3.1889914764718434,0.7669053451690959
1.0,2.3889701626152653,-1.3814703763546012
1.0,3.96403531003334,-4.416855046092824
1.0,1.5607677135417934,-2.979786446971532
1.0,3.9078417505799923,-3.639251698840304
1.0,1.7668031813938898,-1.7604221911063214
1.0,1.7450208641630551,-2.873895341289001
0.0,-4.9672084566271195,0.6529723611319231
1.0,2.491591284228681,-1.7950391013288876
0.0,-1.8235698458354164,-0.383618497637624
0.0,-2.818950293904239,2.0954097271919174
0.0,-1.6848133331838517,-1.1703885703242265
1.0,5.682216716475233,-3.2705981389118266
1.0,2.9504574145818356,-3.6121736224320484
1.0,2.5476403054661922,-3.007593607446575
0.0,-2.1598871958862875,-0.845989497633489
1.0,4.081706121049929,-2.1677867304919416
1.0,4.583331520307582,-2.9511553542937086
1.0,2.5932230699766534,-3.2313792400409684
1.0,2.3893230545758475,-4.592327948024042
0.0,-0.6596999644180255,3.815142813806265
1.0,2.0324861633993336,-3.3141590272568906
1.0,2.509064551505461,-2.3039839547265215
1.0,3.928713197150942,-2.9489206105802714
0.0,1.8531157473767328,3.715508310419709
1.0,4.220752164196042,-4.441253682524977
1.0,3.533538818615212,-2.2670791917097035
0.0,-1.8288651112935028,1.0592894277942295
1.0,2.9880732710559186,-2.414347228627715
1.0,1.884461642216341,-2.613728474539278
0.0,-2.604706218238389,0.46095522641156605
1.0,3.278458141353001,-5.974733798369282
1.0,1.3599199095405938,-1.6847971122119452
1.0,1.8218882188910133,-3.5310048285025255
0.0,1.1022752346354183,3.455781759329813
1.0,2.274280378551243,-2.6355491801389874
0.0,-0.9053916805422402,1.9430947296916765
1.0,3.0761408687567435,-2.6530308450384177
0.0,0.2625834019719493,1.674096256417252
1.0,4.041844922680298,-2.6644341865757717
1.0,4.2467573763332425,-0.9107646481349443
0.0,-0.10245362518297463,-0.3931327339291446
1.0,4.50461854462549,-3.8295806636245024
0.0,-2.8109851886925883,-0.5460459456841233
1.0,3.4616804688986123,-3.3763784711577975
0.0,0.7743155771312702,4.062764590609141
0.0,-2.5930052841337337,0.4089497840536924
1.0,3.194040087453284,-3.9776378877917358
1.0,3.057680225233066,-2.9091064393476573
1.0,2.41548022770247,-2.499007676325234
1.0,2.494420373468038,-2.3123807517885133
1.0,2.759619713057933,-2.8423624511418186
1.0,3.480827689445324,-2.8928844354370447
1.0,2.7510499658661898,-4.039095254902011
1.0,3.5005931489588553,-2.6065738834674663
1.0,5.542928322495403,-3.242692887711325
1.0,3.335920010489465,-3.9556158642106456
0.0,-1.1662326671978664,0.3463409537605826
1.0,3.270034564482561,-2.6062404421657295
1.0,3.0586237434955614,-1.452595303176413
0.0,-2.388410272860342,0.09363487423162953
1.0,3.893403209334579,-3.717113356916951
1.0,2.417980984237973,-3.8271691749482755
1.0,2.504565540680094,-2.574602422901423
0.0,-2.725873528449896,3.1572932726942344
0.0,-1.133916051750267,-2.206385050443602
1.0,3.1164524733049195,-5.789396594298967
1.0,3.4596458700455135,-3.003390493229639
0.0,-0.03918599213641871,1.6037630554421558
0.0,0.9944022369485803,1.6404179595560326
1.0,1.7984526432671628,-2.103581316761145
1.0,2.1616461724085516,-2.725845378692755
1.0,2.588687018703774,-3.066995874868781
1.0,2.95138922768247,-3.0619928971050285
1.0,4.12574119425974,-2.7896098188735188
1.0,2.165812210089467,-1.8263517947001815
1.0,3.7535757700193226,-3.4007603692702335
1.0,1.7109339009636662,-4.011012412746428
1.0,2.216067717771896,-3.427993383728435
0.0,0.2991700792133811,2.3314342206470178
1.0,3.6988509996393693,-3.175096935285755
1.0,2.5384070805935326,-2.7221156870173733
1.0,4.087754012246133,-3.514448994770441
1.0,2.7153207826394707,-1.8181113427526896
1.0,3.341393851842702,-3.1718455774007053
0.0,-0.6140775278522104,-0.11216491995643008
0.0,-0.3941637605947922,0.3433938147513633
1.0,3.571794739749307,-2.1925285948981994
0.0,-0.6463190878103842,0.7739619643106013
1.0,2.6565908504943634,-4.388616924700416
0.0,1.056069288380289,3.3755679650229933
1.0,4.397597753035043,-2.7586044699639576
1.0,3.8976777237387856,-3.793573303420204
1.0,2.2882902117243566,-1.917501211406627
1.0,1.3073575489284868,-3.029572633037397
1.0,3.1551615312032086,-1.6467627320747058
1.0,1.702440469088535,-2.53576179681037
0.0,-2.2899779750958595,2.030970892045271
1.0,3.36741840872341,-3.1819964987810336
1.0,3.168341743871153,-4.079221772095602
1.0,3.5847267837021493,-2.3851789377618853
0.0,-1.409915843578537,-0.49010423550047655
1.0,3.4477049574186536,-4.601378286332166
0.0,-3.4644448576132008,-1.8467241378516528
0.0,-0.20314560993952657,1.0107913211748971
1.0,2.4221224169238713,-1.8379038607161473
1.0,2.8886715130252454,-2.64561127749818
0.0,-0.8220499745991654,1.5898874535952956
1.0,3.060749387744989,-3.2956076193506894
1.0,1.8422818906102227,-1.5130910811581488
1.0,2.6641861359711316,-1.9053128191508504
1.0,2.7099705164261874,-4.557795739556782
1.0,2.088919421210643,-1.867385494263098
0.0,-1.1189387166410911,0.9866488601597221
1.0,2.8724178208862226,-4.6208347348767855
1.0,2.7111979089770495,-2.7213786935795845
1.0,0.7916242216074934,-3.278315650064034
0.0,-1.063148535541989,1.4839348909271193
0.0,-0.5343049833725638,2.6062108340435888
0.0,-1.4992394870872972,0.2137829164294941
0.0,-2.3728035109610173,0.7650556768767153
1.0,3.569664118665131,-3.3302913111146735
0.0,-1.710375406848435,1.619889311441388
1.0,3.346076261340004,-5.340843263064762
1.0,3.3309366169984798,-3.6233478716928995
1.0,4.115387401409044,-2.9883278292855207
1.0,1.5940373570086082,-1.4190041815591878
0.0,-2.568980242773908,0.6389860836703605
